,text,location
176,"during the #demdebate #    bernie ie ie ie ie    bernie ie ie ie  still didn’t sufficiently state how he intends to pay for medicare for all, free public college, etc. i keep hearing taxing the middle class making $29,000 and up, and i am simply not here for it! #decision2020",New York
177,"#demdebate : let go amigo bloomberg we need you end the white house, te queremos en la casa blanca.",New York
178,every time bloomberg said “black” last night he somehow made it sound more offensive then saying the n-word #demdebate,New York
179,#elizabethwarren lied again on national tv during the #democraticdebates she was not fired for being pregnant ...she quit!!!! btw.. she is not native american either! #demdebate2020 #demdebate #democrats2020 #warrenforthewin #warren2020,New York
180,this. #warrenforthewin #demdebate #medicareforall,New York
181,wow. this is a+ honest campaigning! #demdebate #    bernie ie ie ie ie    bernie ie ie ie ,New York
182,fixed it #demdebate ,New York
183,some of my instant reaction and clips from last night's #demdebate focused on @ bloomberg 's performance in the last debate... https://twitter.com/henryrosoff/status/1232524776691916801,New York
184,sen.     bernie ie ie ie ie     bernie ie ie ie  had a big target on his back during last night's #demdebate after weeks of strong polling and a series of key wins. here are the highlights from south carolina. ,New York
185,"#sleepyjoe @joebiden didn’t have a good day yesterday. first he told a crowd of supporters that he was running for us senate, that they should vote for him over the other biden (huh?), and then there was this moment from the #demdebate... ",New York
186,worst debate ever #demdebate ,New York
187,#demdebate #demdebate2020,New York
188,"i find it interesting that no one brings up that     bernie ie ie ie ie only reps about 630000 people in vt. vt ranked 49th on economy, #1opioid addiction for moms and sen leahy seems to be pulling in all the grants for the state. i stand behind     bernie ie ie ie ie is all talk no action. #demdebate",New York
189,"pete accidentally i would hope, shitting on the civil rights movement, a time where     bernie ie ie ie ie was arrested protesting segregated housing. #winecavedebate #demdebate #demdebate2020 #    bernie ie ie ie ie    bernie ie ie ie ",New York
190,", cash app users , hmu if you trying to flip your cash , 15 minutes process , serious inquires only start as little as $5 #apolozietovietnam #demdebate #covidー19 #coronavirusoutbreak #demdebate2020 #iamnotokaywiththis #btscarpoolkaraoke #mafs #btscarpool",New York
191,"democrats debate charleston church massacre as gun issue, not anti-black white supremacy the all-white lineup of candidates for president seemed to show their truest of colors when discussing the charleston church massacre. #demdebate #2020election",New York
192,it is quite possible that # climate  is not the major voter concern that a lot of folks want it to be. #demdebate,New York
193,last night @amyklobuchar continued to show america that she’s the only adult in the room when it comes to this election. we need an adult in the room to beat trump! #winbig #demdebate #amazingamy #allinforamy #canttouchthis #klobmentum #klobucharged #democraticdebate,New York
194,"when i watched #demdebate this morning (i can't go to sleep on that and besides, ""night must fall"" was on @tcm ) i realized that that was one bad night for dems. she was the only one who wasn't rabid and frothing at the mouth. #demdebate2020",New York
195,company sends pepto bismol to government. news: they've begun testing a vaccine for #coronavirusoutbreak . government: that should hold the stock market for now. #coronavirususa #demdebate #coronavirues #coronaoutbreak,New York
196,#demdebate #    bernie ie ie ie ie    bernie ie ie ie  i could have told y’all this.,New York
197,"at last night's #demdebate, joe biden went after tom steyer and his investments in private prison companies. @slate has context:",New York
198,i’m positive #doomberg bought people tix. and #buttigieg. #bloomberg #demdebate,New York
199,"you wouldn't know it from last night's #demdebate, where not a word was said abt immigration, but trump's 2020 campaign is all abt the issue, just like his 2016 campaign &amp; the whole of his first term. and he's delivered on his campaign pledges. here's why: ",New York
200,"    bernie ie ie ie ie     bernie ie ie ie ’ popularity is spreading like the corona virus, and believe me his impact can be worst than the virus #demdebate",New York
201,"hahahahaha. this guy, just selling out the black population to a guy to lies about marching for civil rights, pathetic at best. @whipclyburn #demdebate @    bernie ie ie ie ie    bernie ie ie ie ",New York
202,"gee...was citizen’s united mentioned last night, or did i miss something? #demdebate",New York
203,it's incredible how out-of-touch old pundits are to think one of @    bernie ie ie ie ie    bernie ie ie ie  best moments of #demdebate is a liability ,New York
204,context. #demdebate ,New York
205,did you miss tuesday night's 10th #demdebate? catch up on all of the highlights. ,New York
206,"rt @clarkivist: the longer this campaign goes on, the better a candidate @petebuttigieg becomes. he’s clearly listening, learning, and studying. he doesn’t yell or harangue. he articulates. #peteforamerica #teampete #demdebate",New York
207,"headline: democrats cannibalize themselves on live tv. ""maybe there’s solace in     bernie ie ie ie ’s final remarks, when he quoted nelson mandela: 'everything is impossible until it happens.' https://www.nytimes.com/2020/02/26/opinion/democratic-debate-south-carolina.html?action=click&amp;module=opinion&amp;pgtype=homepage #demdebate #    bernie ie ie ie ie    bernie ie ie ie  #southcarolinadebate",New York
208,joe biden seemed to be losing his patience on stage last night. @    bernie ie ie ie ieandsid react to latest #demdebate listen: https://www.wabcradio.com/2020/02/26/    bernie ie ie ie ie-sid-discuss-the-south-carolina-democratic-debate/,New York
209,day 1134 of the trump crime family and the putin international crime syndicate working to bring democracies around the world to their knees https://winedrunksidewalk.blogspot.com/2020/02/day-one-thousand-one-hundred-and-thirty_26.html?m=1 #demdebate #trumpcrimesyndicate #trumpcrimefamilyforprison #poetry,New York
210,.@joebiden needs to announce his cabinet and scotus picks. my  economy  is on @amyklobuchar @ewarren @jayinslee @ bloomberg  @kamalaharris @juliancastro and @staceyabrams #demdebate,New York
211,#demdebate ⁦@potent_potable⁩,New York
212,"inta-polling from #demdebate (for what it’s worth) shows     bernie ie ie ie  weathered the storm and biden is gaining stream, but that didn’t exactly make voters feel any better about the field. ",New York
213,truly. #demdebate ,New York
214,"if you'd wanted diversity, you would have had people stand on line for free tickets to the remainder of the seats or done a lottery rather than charge $1700-3200 prices that only 1%ers could afford. #winecavedebate #demdebate",New York
215,"it was so powerful to hear a candidate refer to the woman as the source and not a media outlet, implying that a woman’s voice in itself is credible and need not be questioned. #believewomen #demdebate",New York
216,the left is devoted to keeping drugs in black communities. it’s how the they feel they can control them. been going on for decades. #walkawayfromdemocrats #blexit #dexit #demdebate2020 #demdebate,New York
217,democratic presidential candidates piled on     bernie ie ie ie ie     bernie ie ie ie  early and often at last night's #demdebate in an effort to knock him off his front-runner status. hear it from the beginning: https://app.radio.com/9nuuomnon4,New York
218,#demdebate did anyone else get a @theview headache watching the debate?,New York
219,the #winecavedebate is exactly why we need president #    bernie ie ie ie ie    bernie ie ie ie . a party that sells #demdebate tickets for $2000 is not a party that represents working people. it’s time to restore democracy to the democratic party. #    bernie ie ie ie ie2020,New York
220,how? please let us know how. give us the steps. ty. #demdebate,New York
221,elizabeth warren has lost her chance to be the first indigenous president of the united states. #demdebate,New York
222,"usually when politicians talk about #guatemala, it's in the context of #immigration or crime. never have i heard a politician acknowledge how u.s.-latin american histories are deeply intertwined. as a guatemalan american, gracias @    bernie ie ie ie ie    bernie ie ie ie  #demdebate ",New York
223,"today on @am2dm, we’re breaking down the #demdebate then i’m chatting with @skylarastin about #zoeysplaylist. #am2dm",New York
224,"props to amy klobuchar for not pandering to sjw talk on race with that ""housing equity"" for min wage earners q in the #demdebate. (at about 1:56). she was spot on that the root of the problem is the ridiculously long waiting lists for section 8 my clients have to endure.",New York
